readingGUID,unitGUID,mUnitGUID,sensorGUID,analogID,readingValue,recharge,cyclePulses,readingStart,readingStop,dp,sensorGUID,sensorName,unitGUID,unitID,unitName,common_name,mUnitGUID,mUnitName,requestGUID,alarmGUID,readingGUID,outputGUID,lastUpdate,outputGUID,unitGUID,modeGUID,statusGUID,outputID,outputName,highState,lowState,statusGUID,statusID,statusName,modeGUID,modeID,modeName,requestGUID,unitGUID,modeGUID,success,requestMessage,requestNow,requestName,tz,updateCycle,alarmGUID,unitGUID,typeGUID,statusGUID,mUnitGUID,alarmID,alarmName,healthyName,faultyName,pulseTotal,typeGUID,typeID,typeName
07C597ED-CB07-4F30-A46F-B95FD2518A09,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,0,73,240,0.15,40,50,0,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,Tree,1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,07C597ED-CB07-4F30-A46F-B95FD2518A09,NULL,2022-01-17 11:44:48.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3FE0BB0C-9C44-45E7-A383-9CC323CA02F0,NULL,NULL,NULL,2022-01-17 11:44:48.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3FE0BB0C-9C44-45E7-A383-9CC323CA02F0,1F2955DE-BF3C-4BB5-869F-68225A757754,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:04.000,8C:EF:8C:0D:2F:8F,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4097AC5C-B1CA-4BE6-B405-8CF9D837EFEC,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,CB489E76-8FC5-463B-9989-DE53B3990F2A,3,-12,120,0.3,5,15,0,CB489E76-8FC5-463B-9989-DE53B3990F2A,Moisture Sensor 3,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,4097AC5C-B1CA-4BE6-B405-8CF9D837EFEC,NULL,2022-01-17 11:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F5EA7AD1-AFC9-4F40-BCB7-D494108FD491,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,1506A486-DFBD-4EA4-B6CF-DCADDF944915,2,131,120,0.3,10,20,0,1506A486-DFBD-4EA4-B6CF-DCADDF944915,Moisture Sensor 2,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,F5EA7AD1-AFC9-4F40-BCB7-D494108FD491,NULL,2022-01-17 11:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEE0477F-CEDD-459D-8279-FFFCB669BFFE,NULL,NULL,NULL,2022-01-17 11:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DEE0477F-CEDD-459D-8279-FFFCB669BFFE,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:03.000,Control Panel 1 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77E1AB4A-E725-4BD8-91A5-932BAE7215A0,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,6B72EE6F-43C3-4D31-BC07-C11BDAC355D6,1,790,1000,0,20,30,0,6B72EE6F-43C3-4D31-BC07-C11BDAC355D6,"Level ",9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,77E1AB4A-E725-4BD8-91A5-932BAE7215A0,NULL,2022-01-17 11:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7A6AEAEB-2147-48FF-9914-CCBE037B2158,2022-01-17 11:44:42.000,7A6AEAEB-2147-48FF-9914-CCBE037B2158,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,3,Solenoid Valve 1 (OP3),On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EE40EDCC-0D4A-4E18-85EC-A60295867061,2022-01-17 11:44:42.000,EE40EDCC-0D4A-4E18-85EC-A60295867061,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Solenoid Valve 1 (OP1),On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9469AFBC-D787-4E76-ABF5-4763B1BE8091,8E6444B4-AEF7-42DF-B88A-64C6C265C0C0,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,61743A91-4C9A-42AA-86DE-649AA30CB680,1,20.5,1000,0,9,5,1,61743A91-4C9A-42AA-86DE-649AA30CB680,Moisture Sensor 1,8E6444B4-AEF7-42DF-B88A-64C6C265C0C0,525,Control Panel 3 PH1,Control Panel 3 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,9469AFBC-D787-4E76-ABF5-4763B1BE8091,NULL,2022-01-17 11:44:34.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232BADB6-F056-44FE-A82B-96ABF9056E16,NULL,NULL,NULL,2022-01-17 11:44:34.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232BADB6-F056-44FE-A82B-96ABF9056E16,8E6444B4-AEF7-42DF-B88A-64C6C265C0C0,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:03.000,Control Panel 3 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BA78B302-C4C6-4254-A2B4-614440E35EA3,NULL,NULL,NULL,2022-01-17 11:44:30.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BA78B302-C4C6-4254-A2B4-614440E35EA3,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:03.000,Control Panel 4 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8A6BE8CA-2099-42E0-B324-CBF81E61D67C,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,61743A91-4C9A-42AA-86DE-649AA30CB680,0,125.2,120,0.3,5,15,1,61743A91-4C9A-42AA-86DE-649AA30CB680,Moisture Sensor 1,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,527,Control Panel 4 PH1,Control Panel 4 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,8A6BE8CA-2099-42E0-B324-CBF81E61D67C,NULL,2022-01-17 11:44:30.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1FA03E63-0556-42E6-ABBE-6748DEEB5B9F,2022-01-17 11:44:30.000,1FA03E63-0556-42E6-ABBE-6748DEEB5B9F,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,Solenoid Valve 1,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60B20816-7244-46EB-92FF-D1D235EE49FD,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,36B0F34A-DA05-495C-BF33-E5DA35F211F9,2,61,240,0.3,40,45,0,36B0F34A-DA05-495C-BF33-E5DA35F211F9,Red Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,60B20816-7244-46EB-92FF-D1D235EE49FD,NULL,2022-01-17 11:44:11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74B6DFAB-84A6-4640-8115-60EE7F91C0BC,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,E64EED9C-71CF-4B78-AA46-83201794C851,1,70,240,0.15,70,80,0,E64EED9C-71CF-4B78-AA46-83201794C851,Green Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,74B6DFAB-84A6-4640-8115-60EE7F91C0BC,NULL,2022-01-17 11:44:11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BE5782ED-98D6-47DC-90EF-985616B3BBDA,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,3,59,240,0.15,30,35,0,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,Blue Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,BE5782ED-98D6-47DC-90EF-985616B3BBDA,NULL,2022-01-17 11:44:11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
053AE772-D52D-4D97-BEB4-32733D62692C,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,31D220C9-9AC1-45A8-957D-31098B97F119,0,51,10,0.15,60,70,0,31D220C9-9AC1-45A8-957D-31098B97F119,Grey Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,053AE772-D52D-4D97-BEB4-32733D62692C,NULL,2022-01-17 11:44:11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CE1566B8-F2A8-4C5F-89B1-33B4025163C4,NULL,NULL,NULL,2022-01-17 11:44:11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CE1566B8-F2A8-4C5F-89B1-33B4025163C4,87029B67-0741-4591-AC7F-9E8AB6D431FA,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:04.000,Live Wall PH2,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3E0645B1-452B-400F-A61D-05EC97EFED50,1EACD438-8E80-4794-8D94-82FF43C3825F,46355CE1-43DC-42D4-A098-194929094116,3421062C-09A7-4FCC-A860-56554E66035F,0,0.13,1000,0,0.25,0.2,2,3421062C-09A7-4FCC-A860-56554E66035F,S24 Level,1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,46355CE1-43DC-42D4-A098-194929094116,M,NULL,NULL,3E0645B1-452B-400F-A61D-05EC97EFED50,NULL,2022-01-17 11:44:07.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736F3C34-E46F-45ED-B7EC-B5C0347980AF,1EACD438-8E80-4794-8D94-82FF43C3825F,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,DB95F0F1-7437-4E89-BD2E-14CDF38F83FD,1,187,1000,0,750,700,0,DB95F0F1-7437-4E89-BD2E-14CDF38F83FD,S001 Level,1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,736F3C34-E46F-45ED-B7EC-B5C0347980AF,NULL,2022-01-17 11:44:07.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48338D55-C52B-4569-9ADD-4BA42D5C9443,1EACD438-8E80-4794-8D94-82FF43C3825F,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,EA2CC343-7CCE-471B-97DB-EC3EBCE57A38,2,192,1000,0,150,200,0,EA2CC343-7CCE-471B-97DB-EC3EBCE57A38,"Tank level ",1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,48338D55-C52B-4569-9ADD-4BA42D5C9443,NULL,2022-01-17 11:44:07.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9CA2A45A-F4EA-4C42-AB64-340BD74E654F,2022-01-17 11:44:07.000,9CA2A45A-F4EA-4C42-AB64-340BD74E654F,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,Red Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EE4F79AA-F377-40B7-9748-CF7F7BC3D351,2022-01-17 11:44:07.000,EE4F79AA-F377-40B7-9748-CF7F7BC3D351,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,3,Blue Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84366304-C6BB-43F8-8C8E-5941015CCFE6,NULL,NULL,NULL,2022-01-17 11:44:07.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84366304-C6BB-43F8-8C8E-5941015CCFE6,1EACD438-8E80-4794-8D94-82FF43C3825F,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 11:45:04.000,S24 Main Panel PH2,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40E346AB-CD48-4839-8CF1-BBA1D4AF3727,2022-01-17 11:44:07.000,40E346AB-CD48-4839-8CF1-BBA1D4AF3727,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,S24 Pump,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36E96ED9-8117-4F59-9E2A-382C02F47EDF,2022-01-17 11:44:07.000,36E96ED9-8117-4F59-9E2A-382C02F47EDF,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,S001 Mains Water In,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238A8F64-8211-4399-B996-2DCC8D0C61C2,2022-01-17 11:44:07.000,238A8F64-8211-4399-B996-2DCC8D0C61C2,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,DE02B7EB-90CB-4D61-882D-319C463715B3,0,Grey Wall Solenoid,On,Off,DE02B7EB-90CB-4D61-882D-319C463715B3,1,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DACF34AE-89D3-4C3B-857F-4D9901F941BB,2022-01-17 11:44:07.000,DACF34AE-89D3-4C3B-857F-4D9901F941BB,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,S001 Discharge Pump,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3AAA3F90-75BD-4D53-AD0E-01600AD7C349,2022-01-17 11:44:07.000,3AAA3F90-75BD-4D53-AD0E-01600AD7C349,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Green Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C5DC8591-CC67-4804-929A-D8E2B1D7E4B8,NULL,NULL,2022-01-17 11:43:07.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C5DC8591-CC67-4804-929A-D8E2B1D7E4B8,87029B67-0741-4591-AC7F-9E8AB6D431FA,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,33B0580F-8334-4764-8E5B-B53B03A7CB7D,C404BE8A-40AA-43AE-99B0-0E837F84BA33,0,Grey Wall Flow,Healthy,Alarm,21.94,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,2,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2B985872-C08C-4B33-9DA9-D50487351FC3,NULL,NULL,2022-01-17 11:40:42.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2B985872-C08C-4B33-9DA9-D50487351FC3,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,33B0580F-8334-4764-8E5B-B53B03A7CB7D,C404BE8A-40AA-43AE-99B0-0E837F84BA33,0,Irrigation Flow,Healthy,Alarm,395.31,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,2,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0C65F1E9-BDC9-4226-BB63-C6CA6C7A80D7,2022-01-17 11:30:03.000,0C65F1E9-BDC9-4226-BB63-C6CA6C7A80D7,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,3,Blue Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
